url,breakpoint,attrID,property,declared,computed,status
https://mosaic.moksaweb.com/moksa/,_,mk-spec2-r-1,columnGap,28px,28px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-spec2-r-1,alignItems,baseline,baseline,ok
https://mosaic.moksaweb.com/moksa/,_,mk-spec2-r-1,paddingTop,20px,20px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-spec2-r-1,paddingBottom,20px,20px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-spec2-r-1,customStyles:border-top,"1px solid rgba(250,250,247,.18)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-spec2-r-2,display,grid,grid,ok
https://mosaic.moksaweb.com/moksa/,_,mk-spec2-r-2,gridCols,1fr auto,1044.8px 167.203px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-spec2-r-2,columnGap,28px,28px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-spec2-r-2,alignItems,baseline,baseline,ok
https://mosaic.moksaweb.com/moksa/,_,mk-spec2-r-2,paddingTop,20px,20px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-spec2-r-2,paddingBottom,20px,20px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-spec2-r-2,customStyles:border-top,"1px solid rgba(250,250,247,.18)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-spec2-r-3,display,grid,grid,ok
https://mosaic.moksaweb.com/moksa/,_,mk-spec2-r-3,gridCols,1fr auto,1044.8px 167.203px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-spec2-r-3,columnGap,28px,28px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-spec2-r-3,alignItems,baseline,baseline,ok
https://mosaic.moksaweb.com/moksa/,_,mk-spec2-r-3,paddingTop,20px,20px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-spec2-r-3,paddingBottom,20px,20px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-spec2-r-3,customStyles:border-top,"1px solid rgba(250,250,247,.18)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-spec2-rows,marginTop,40px,40px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-0,display,grid,grid,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-0,gridCols,160px 1fr,160px 1056px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-0,columnGap,24px,24px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-0,alignItems,baseline,baseline,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-0,paddingTop,18px,18px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-0,paddingBottom,18px,18px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-0,customStyles:border-top,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-stack-0,customStyles:animation,mk-rise both,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-stack-0,customStyles:animation-timeline,view(),view(),ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-0,customStyles:animation-range,entry 2% cover 18%,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-stack-1,display,grid,grid,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-1,gridCols,160px 1fr,160px 1056px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-1,columnGap,24px,24px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-1,alignItems,baseline,baseline,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-1,paddingTop,18px,18px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-1,paddingBottom,18px,18px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-1,customStyles:border-top,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-stack-1,customStyles:animation,mk-rise both,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-stack-1,customStyles:animation-timeline,view(),view(),ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-1,customStyles:animation-range,entry 6% cover 22%,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-stack-2,display,grid,grid,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-2,gridCols,160px 1fr,160px 1056px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-2,columnGap,24px,24px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-2,alignItems,baseline,baseline,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-2,paddingTop,18px,18px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-2,paddingBottom,18px,18px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-2,customStyles:border-top,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-stack-2,customStyles:animation,mk-rise both,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-stack-2,customStyles:animation-timeline,view(),view(),ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-2,customStyles:animation-range,entry 10% cover 26%,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-stack-3,display,grid,grid,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-3,gridCols,160px 1fr,160px 1056px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-3,columnGap,24px,24px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-3,alignItems,baseline,baseline,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-3,paddingTop,18px,18px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-3,paddingBottom,18px,18px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-3,customStyles:border-top,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-stack-3,customStyles:animation,mk-rise both,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-stack-3,customStyles:animation-timeline,view(),view(),ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-3,customStyles:animation-range,entry 14% cover 30%,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-stack-4,display,grid,grid,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-4,gridCols,160px 1fr,160px 1056px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-4,columnGap,24px,24px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-4,alignItems,baseline,baseline,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-4,paddingTop,18px,18px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-4,paddingBottom,18px,18px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-4,customStyles:border-top,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-stack-4,customStyles:animation,mk-rise both,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-stack-4,customStyles:animation-timeline,view(),view(),ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-4,customStyles:animation-range,entry 18% cover 34%,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-stack-5,display,grid,grid,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-5,gridCols,160px 1fr,160px 1056px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-5,columnGap,24px,24px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-5,alignItems,baseline,baseline,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-5,paddingTop,18px,18px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-5,paddingBottom,18px,18px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-5,customStyles:border-top,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-stack-5,customStyles:animation,mk-rise both,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-stack-5,customStyles:animation-timeline,view(),view(),ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-5,customStyles:animation-range,entry 22% cover 38%,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-stack-6,display,grid,grid,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-6,gridCols,160px 1fr,160px 1056px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-6,columnGap,24px,24px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-6,alignItems,baseline,baseline,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-6,paddingTop,18px,18px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-6,paddingBottom,18px,18px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-6,customStyles:border-top,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-stack-6,customStyles:animation,mk-rise both,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-stack-6,customStyles:animation-timeline,view(),view(),ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-6,customStyles:animation-range,entry 26% cover 42%,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-stack-7,display,grid,grid,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-7,gridCols,160px 1fr,160px 1056px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-7,columnGap,24px,24px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-7,alignItems,baseline,baseline,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-7,paddingTop,18px,18px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-7,paddingBottom,18px,18px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-7,customStyles:border-top,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-stack-7,customStyles:animation,mk-rise both,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-stack-7,customStyles:animation-timeline,view(),view(),ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-7,customStyles:animation-range,entry 30% cover 46%,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-stack-head,display,grid,grid,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-head,gridCols,84px 1fr,84px 1156px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-head,columnGap,0px,0px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-head,alignItems,start,start,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-head,paddingTop,22px,22px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-head,customStyles:border-top,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-stack-in,width,100%,viewport- or parent-relative,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-stack-in,maxWidth,1240px,1240px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-in,marginLeft,auto,auto resolves to a used value (60px),not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-stack-in,marginRight,auto,auto resolves to a used value (60px),not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-stack-list,marginTop,44px,44px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-pad,paddingTop,84px,84px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-tags-0,display,flex,flex,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-tags-0,columnGap,8px,8px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-tags-0,rowGap,8px,8px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-tags-0,customStyles:flex-wrap,wrap,wrap,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-tags-1,display,flex,flex,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-tags-1,columnGap,8px,8px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-tags-1,rowGap,8px,8px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-tags-1,customStyles:flex-wrap,wrap,wrap,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-tags-2,display,flex,flex,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-tags-2,columnGap,8px,8px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-tags-2,rowGap,8px,8px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-tags-2,customStyles:flex-wrap,wrap,wrap,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-tags-3,display,flex,flex,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-tags-3,columnGap,8px,8px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-tags-3,rowGap,8px,8px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-tags-3,customStyles:flex-wrap,wrap,wrap,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-tags-4,display,flex,flex,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-tags-4,columnGap,8px,8px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-tags-4,rowGap,8px,8px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-tags-4,customStyles:flex-wrap,wrap,wrap,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-tags-5,display,flex,flex,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-tags-5,columnGap,8px,8px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-tags-5,rowGap,8px,8px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-tags-5,customStyles:flex-wrap,wrap,wrap,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-tags-6,display,flex,flex,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-tags-6,columnGap,8px,8px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-tags-6,rowGap,8px,8px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-tags-6,customStyles:flex-wrap,wrap,wrap,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-tags-7,display,flex,flex,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-tags-7,columnGap,8px,8px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-tags-7,rowGap,8px,8px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-stack-tags-7,customStyles:flex-wrap,wrap,wrap,ok
https://mosaic.moksaweb.com/moksa/,_,mk-svc-0,display,grid,grid,ok
https://mosaic.moksaweb.com/moksa/,_,mk-svc-0,gridCols,84px 1fr 1.35fr,84px 471.484px 636.516px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-svc-0,columnGap,24px,24px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-svc-0,alignItems,start,start,ok
https://mosaic.moksaweb.com/moksa/,_,mk-svc-0,paddingTop,26px,26px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-svc-0,paddingBottom,26px,26px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-svc-0,customStyles:border-top,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-svc-1,display,grid,grid,ok
https://mosaic.moksaweb.com/moksa/,_,mk-svc-1,gridCols,84px 1fr 1.35fr,84px 471.484px 636.516px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-svc-1,columnGap,24px,24px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-svc-1,alignItems,start,start,ok
https://mosaic.moksaweb.com/moksa/,_,mk-svc-1,paddingTop,26px,26px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-svc-1,paddingBottom,26px,26px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-svc-1,customStyles:border-top,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-svc-2,display,grid,grid,ok
https://mosaic.moksaweb.com/moksa/,_,mk-svc-2,gridCols,84px 1fr 1.35fr,84px 471.484px 636.516px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-svc-2,columnGap,24px,24px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-svc-2,alignItems,start,start,ok
https://mosaic.moksaweb.com/moksa/,_,mk-svc-2,paddingTop,26px,26px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-svc-2,paddingBottom,26px,26px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-svc-2,customStyles:border-top,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-svc-3,display,grid,grid,ok
https://mosaic.moksaweb.com/moksa/,_,mk-svc-3,gridCols,84px 1fr 1.35fr,84px 471.484px 636.516px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-svc-3,columnGap,24px,24px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-svc-3,alignItems,start,start,ok
https://mosaic.moksaweb.com/moksa/,_,mk-svc-3,paddingTop,26px,26px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-svc-3,paddingBottom,26px,26px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-svc-3,customStyles:border-top,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-svc-head,display,grid,grid,ok
https://mosaic.moksaweb.com/moksa/,_,mk-svc-head,gridCols,84px 1fr,84px 1156px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-svc-head,columnGap,0px,0px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-svc-head,alignItems,start,start,ok
https://mosaic.moksaweb.com/moksa/,_,mk-svc-head,paddingTop,22px,22px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-svc-head,customStyles:border-top,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-svc-in,width,100%,viewport- or parent-relative,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-svc-in,maxWidth,1240px,1240px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-svc-in,marginLeft,auto,auto resolves to a used value (60px),not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-svc-in,marginRight,auto,auto resolves to a used value (60px),not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-svc-list,marginTop,44px,44px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-svc-pad,paddingTop,84px,84px,ok
https://mosaic.moksaweb.com/moksa/,_,mk-tag-0-0,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-0-0,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-0-0,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-0-1,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-0-1,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-0-1,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-0-2,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-0-2,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-0-2,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-0-3,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-0-3,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-0-3,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-0-4,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-0-4,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-0-4,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-1-0,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-1-0,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-1-0,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-1-1,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-1-1,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-1-1,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-1-2,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-1-2,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-1-2,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-1-3,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-1-3,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-1-3,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-2-0,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-2-0,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-2-0,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-2-1,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-2-1,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-2-1,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-2-2,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-2-2,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-2-2,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-2-3,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-2-3,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-2-3,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-2-4,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-2-4,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-2-4,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-3-0,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-3-0,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-3-0,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-3-1,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-3-1,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-3-1,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-3-2,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-3-2,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-3-2,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-3-3,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-3-3,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-3-3,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-4-0,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-4-0,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-4-0,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-4-1,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-4-1,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-4-1,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-4-2,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-4-2,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-4-2,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-4-3,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-4-3,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-4-3,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-5-0,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-5-0,customStyles:padding,5px 10px,no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-5-0,customStyles:transition,"border-color .2s ease,color .2s ease",composite or raw value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-5-1,customStyles:border,"1px solid rgba(22,24,28,.16)",no computed value,not-comparable
https://mosaic.moksaweb.com/moksa/,_,mk-tag-5-1,customStyles:padding,5px 10px,no computed value,not-comparable
